  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -3.000  -0.3137   0.02373   0.01379  -0.0206   1.0000   0.4278
  -2.900  -0.3052   0.02343   0.01363  -0.0201   1.0000   0.4507
  -2.800  -0.2967   0.02316   0.01350  -0.0196   1.0000   0.4761
  -2.700  -0.2883   0.02289   0.01339  -0.0190   1.0000   0.5035
  -2.600  -0.2803   0.02263   0.01330  -0.0183   1.0000   0.5345
  -2.500  -0.2728   0.02238   0.01325  -0.0174   1.0000   0.5681
  -2.400  -0.2660   0.02213   0.01323  -0.0163   1.0000   0.6042
  -2.300  -0.2600   0.02190   0.01324  -0.0149   1.0000   0.6445
  -2.200  -0.2552   0.02169   0.01328  -0.0131   1.0000   0.6887
  -2.100  -0.2516   0.02151   0.01334  -0.0108   1.0000   0.7374
  -2.000  -0.2489   0.02139   0.01345  -0.0081   1.0000   0.7906
  -1.900  -0.2413   0.02136   0.01362  -0.0059   1.0000   0.8606
  -1.800  -0.1469   0.02181   0.01374  -0.0202   1.0000   1.0000
  -1.700  -0.1547   0.02158   0.01343  -0.0185   1.0000   1.0000
  -1.600  -0.1560   0.02150   0.01323  -0.0176   1.0000   1.0000
  -1.500  -0.1539   0.02150   0.01312  -0.0170   1.0000   1.0000
  -1.400  -0.1502   0.02156   0.01304  -0.0166   1.0000   1.0000
  -1.300  -0.1455   0.02164   0.01302  -0.0163   1.0000   1.0000
  -1.200  -0.1403   0.02175   0.01303  -0.0160   1.0000   1.0000
  -1.100  -0.1347   0.02188   0.01306  -0.0157   1.0000   1.0000
  -1.000  -0.1288   0.02203   0.01311  -0.0155   1.0000   1.0000
  -0.900  -0.1227   0.02219   0.01319  -0.0153   1.0000   1.0000
  -0.800  -0.1165   0.02237   0.01328  -0.0152   1.0000   1.0000
  -0.700  -0.1102   0.02256   0.01340  -0.0150   1.0000   1.0000
  -0.600  -0.1038   0.02276   0.01353  -0.0149   1.0000   1.0000
  -0.500  -0.0973   0.02298   0.01367  -0.0148   1.0000   1.0000
  -0.400  -0.0908   0.02321   0.01382  -0.0147   1.0000   1.0000
  -0.300  -0.0842   0.02344   0.01399  -0.0146   1.0000   1.0000
  -0.200  -0.0777   0.02369   0.01418  -0.0146   1.0000   1.0000
  -0.100  -0.0711   0.02395   0.01438  -0.0146   1.0000   1.0000
   0.000  -0.0564   0.02432   0.01468  -0.0160   0.9970   1.0000
   0.100  -0.0333   0.02480   0.01508  -0.0189   0.9910   1.0000
   0.200  -0.0106   0.02527   0.01547  -0.0218   0.9849   1.0000
   0.300   0.0097   0.02568   0.01581  -0.0241   0.9785   1.0000
   0.400   0.0319   0.02612   0.01619  -0.0268   0.9724   1.0000
   0.500   0.0502   0.02649   0.01651  -0.0287   0.9657   1.0000
   0.600   0.0711   0.02688   0.01685  -0.0311   0.9594   1.0000
   0.700   0.0897   0.02725   0.01717  -0.0330   0.9529   1.0000
   0.800   0.1074   0.02758   0.01746  -0.0347   0.9461   1.0000
   0.900   0.1308   0.02798   0.01782  -0.0374   0.9406   1.0000
   1.000   0.1425   0.02824   0.01806  -0.0380   0.9328   1.0000
   1.100   0.1655   0.02859   0.01838  -0.0405   0.9272   1.0000
   1.200   0.1776   0.02887   0.01864  -0.0412   0.9199   1.0000
   1.300   0.1962   0.02917   0.01891  -0.0429   0.9135   1.0000
   1.400   0.2157   0.02947   0.01919  -0.0447   0.9076   1.0000
   1.500   0.2267   0.02973   0.01944  -0.0451   0.9001   1.0000
   1.600   0.2499   0.02999   0.01969  -0.0475   0.8948   1.0000
   1.700   0.2585   0.03028   0.01996  -0.0475   0.8872   1.0000
   1.800   0.2766   0.03052   0.02020  -0.0489   0.8810   1.0000
   1.900   0.2959   0.03075   0.02043  -0.0505   0.8753   1.0000
   2.000   0.3040   0.03104   0.02071  -0.0504   0.8677   1.0000
   2.100   0.3269   0.03121   0.02089  -0.0525   0.8624   1.0000
   2.200   0.3346   0.03152   0.02120  -0.0522   0.8551   1.0000
   2.300   0.3510   0.03172   0.02140  -0.0532   0.8488   1.0000
   2.400   0.3772   0.03179   0.02149  -0.0557   0.8442   1.0000
   2.500   0.3771   0.03221   0.02191  -0.0543   0.8357   1.0000
   2.600   0.3991   0.03229   0.02201  -0.0560   0.8304   1.0000
   2.700   0.4090   0.03258   0.02231  -0.0560   0.8236   1.0000
   2.800   0.4217   0.03279   0.02254  -0.0564   0.8169   1.0000
   2.900   0.4492   0.03270   0.02249  -0.0587   0.8124   1.0000
   3.000   0.4482   0.03322   0.02300  -0.0572   0.8041   1.0000
   3.100   0.4689   0.03322   0.02304  -0.0586   0.7985   1.0000
   3.200   0.4866   0.03331   0.02316  -0.0595   0.7929   1.0000
   3.300   0.4914   0.03370   0.02356  -0.0587   0.7851   1.0000
   3.400   0.5174   0.03347   0.02338  -0.0605   0.7805   1.0000
   3.500   0.5203   0.03396   0.02388  -0.0595   0.7727   1.0000
   3.600   0.5368   0.03397   0.02392  -0.0601   0.7666   1.0000
   3.700   0.5638   0.03355   0.02356  -0.0616   0.7626   1.0000
   3.800   0.5595   0.03434   0.02435  -0.0599   0.7533   1.0000
   3.900   0.5817   0.03405   0.02412  -0.0608   0.7483   1.0000
   4.000   0.5889   0.03439   0.02449  -0.0603   0.7412   1.0000
   4.100   0.6016   0.03447   0.02459  -0.0602   0.7344   1.0000
   4.200   0.6275   0.03390   0.02409  -0.0613   0.7301   1.0000
   4.300   0.6247   0.03472   0.02491  -0.0598   0.7209   1.0000
   4.400   0.6457   0.03432   0.02457  -0.0603   0.7156   1.0000
   4.500   0.6538   0.03460   0.02490  -0.0597   0.7083   1.0000
   4.600   0.6662   0.03462   0.02495  -0.0595   0.7012   1.0000
   4.700   0.6929   0.03382   0.02422  -0.0603   0.6969   1.0000
   4.800   0.6891   0.03475   0.02517  -0.0587   0.6871   1.0000
   4.900   0.7125   0.03406   0.02453  -0.0591   0.6818   1.0000
   5.000   0.7148   0.03466   0.02516  -0.0580   0.6730   1.0000
   5.100   0.7337   0.03418   0.02473  -0.0580   0.6666   1.0000
   5.200   0.7433   0.03431   0.02491  -0.0574   0.6589   1.0000
   5.300   0.7566   0.03417   0.02481  -0.0569   0.6513   1.0000
   5.400   0.7728   0.03382   0.02450  -0.0566   0.6443   1.0000
   5.500   0.7809   0.03399   0.02471  -0.0558   0.6355   1.0000
   5.600   0.7995   0.03344   0.02419  -0.0556   0.6285   1.0000
   5.700   0.8060   0.03370   0.02449  -0.0546   0.6191   1.0000
   5.800   0.8224   0.03326   0.02408  -0.0542   0.6114   1.0000
   5.900   0.8322   0.03327   0.02414  -0.0534   0.6020   1.0000
   6.000   0.8438   0.03315   0.02405  -0.0527   0.5931   1.0000
   6.100   0.8591   0.03272   0.02364  -0.0521   0.5839   1.0000
   6.200   0.8661   0.03292   0.02388  -0.0511   0.5738   1.0000
   6.300   0.8880   0.03200   0.02290  -0.0509   0.5648   1.0000
   6.400   0.8909   0.03246   0.02344  -0.0496   0.5536   1.0000
   6.500   0.9025   0.03229   0.02327  -0.0488   0.5431   1.0000
   6.600   0.9198   0.03167   0.02261  -0.0483   0.5325   1.0000
   6.700   0.9246   0.03197   0.02297  -0.0471   0.5205   1.0000
   6.800   0.9344   0.03190   0.02290  -0.0462   0.5088   1.0000
   6.900   0.9484   0.03152   0.02245  -0.0455   0.4970   1.0000
   7.000   0.9589   0.03137   0.02227  -0.0445   0.4842   1.0000
   7.100   0.9654   0.03152   0.02245  -0.0434   0.4710   1.0000
   7.200   0.9737   0.03154   0.02245  -0.0424   0.4576   1.0000
   7.300   0.9830   0.03148   0.02237  -0.0414   0.4438   1.0000
   7.400   0.9924   0.03142   0.02224  -0.0404   0.4296   1.0000
   7.500   1.0014   0.03138   0.02212  -0.0394   0.4149   1.0000
   7.600   1.0097   0.03139   0.02204  -0.0384   0.3999   1.0000
   7.700   1.0174   0.03146   0.02202  -0.0373   0.3846   1.0000
   7.800   1.0246   0.03158   0.02204  -0.0362   0.3691   1.0000
   7.900   1.0309   0.03179   0.02218  -0.0350   0.3537   1.0000
   8.000   1.0366   0.03209   0.02241  -0.0339   0.3385   1.0000
   8.100   1.0419   0.03244   0.02269  -0.0327   0.3235   1.0000
   8.200   1.0471   0.03288   0.02308  -0.0316   0.3091   1.0000
   8.300   1.0524   0.03338   0.02353  -0.0306   0.2953   1.0000
   8.400   1.0581   0.03391   0.02400  -0.0296   0.2823   1.0000
   8.500   1.0646   0.03445   0.02443  -0.0287   0.2701   1.0000
   8.600   1.0733   0.03497   0.02475  -0.0281   0.2585   1.0000
   8.700   1.0773   0.03568   0.02553  -0.0271   0.2481   1.0000
   8.800   1.0834   0.03640   0.02622  -0.0263   0.2384   1.0000
   8.900   1.0940   0.03698   0.02656  -0.0260   0.2288   1.0000
   9.000   1.0965   0.03788   0.02766  -0.0248   0.2211   1.0000
   9.100   1.1078   0.03855   0.02808  -0.0248   0.2128   1.0000
   9.200   1.1099   0.03947   0.02923  -0.0236   0.2064   1.0000
   9.300   1.1211   0.04015   0.02973  -0.0235   0.1992   1.0000
   9.400   1.1246   0.04119   0.03094  -0.0225   0.1940   1.0000
   9.500   1.1304   0.04204   0.03185  -0.0218   0.1884   1.0000
   9.600   1.1423   0.04291   0.03251  -0.0219   0.1826   1.0000
   9.700   1.1431   0.04399   0.03387  -0.0206   0.1788   1.0000
   9.800   1.1484   0.04496   0.03494  -0.0199   0.1745   1.0000
   9.900   1.1608   0.04580   0.03559  -0.0200   0.1696   1.0000
  10.000   1.1635   0.04703   0.03698  -0.0191   0.1666   1.0000
  10.100   1.1637   0.04822   0.03840  -0.0179   0.1639   1.0000
  10.200   1.1668   0.04932   0.03963  -0.0171   0.1607   1.0000
  10.300   1.1753   0.05024   0.04051  -0.0168   0.1572   1.0000
  10.400   1.1882   0.05150   0.04162  -0.0171   0.1538   1.0000
  10.500   1.1848   0.05286   0.04326  -0.0157   0.1525   1.0000
  10.600   1.1817   0.05428   0.04492  -0.0143   0.1511   1.0000
  10.700   1.1787   0.05570   0.04654  -0.0131   0.1496   1.0000
  10.800   1.1761   0.05711   0.04811  -0.0119   0.1481   1.0000
  10.900   1.1744   0.05847   0.04961  -0.0109   0.1466   1.0000
  11.000   1.1753   0.05972   0.05094  -0.0101   0.1447   1.0000
  11.100   1.1906   0.06057   0.05166  -0.0104   0.1415   1.0000
  11.200   1.1992   0.06224   0.05326  -0.0104   0.1396   1.0000
  11.300   1.1921   0.06386   0.05506  -0.0091   0.1393   1.0000
  11.400   1.1844   0.06551   0.05689  -0.0078   0.1390   1.0000
  11.500   1.1759   0.06720   0.05874  -0.0065   0.1388   1.0000
  11.600   1.1668   0.06893   0.06060  -0.0053   0.1387   1.0000
  11.700   1.1567   0.07062   0.06241  -0.0041   0.1386   1.0000
  11.800   1.1461   0.07234   0.06424  -0.0029   0.1386   1.0000
  11.900   1.1351   0.07416   0.06616  -0.0019   0.1387   1.0000
  12.000   1.1239   0.07611   0.06818  -0.0012   0.1388   1.0000
  12.100   1.1126   0.07817   0.07033  -0.0007   0.1390   1.0000
  12.200   1.1011   0.08037   0.07260  -0.0004   0.1392   1.0000
  12.300   1.0898   0.08271   0.07500  -0.0004   0.1394   1.0000
  12.400   1.0786   0.08518   0.07752  -0.0006   0.1396   1.0000
