 17.90	  1.009	  0.233 
 18.00	  1.015	  0.235 
 18.10	  1.021	  0.238 
 18.20	  1.028	  0.241 
 18.30	  1.029	  0.253 
 18.40	  1.028	  0.255 
 18.50	  1.027	  0.256 
 18.60	  1.026	  0.257 
 18.70	  1.021	  0.258 
 18.80	  1.014	  0.258 
 18.90	  1.005	  0.258 
 19.00	  0.999	  0.259 
 19.10	  1.000	  0.260 
 19.20	  1.002	  0.262 
 19.30	  1.006	  0.263 
 19.40	  1.033	  0.265 
 19.50	  1.032	  0.272 
 19.60	  1.031	  0.279 
 19.70	  1.031	  0.281 
 19.80	  1.030	  0.284 
 19.90	  1.029	  0.286 
 20.00	  1.028	  0.288 
