  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4408                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   4.300   0.9271   0.01727   0.00967  -0.1057   0.7003   1.0000
   4.400   0.9361   0.01746   0.00992  -0.1053   0.6941   1.0000
   4.500   0.9468   0.01755   0.01002  -0.1051   0.6889   1.0000
   4.600   0.9587   0.01758   0.01009  -0.1049   0.6847   1.0000
   4.700   0.9672   0.01779   0.01037  -0.1045   0.6779   1.0000
   4.800   0.9785   0.01784   0.01043  -0.1043   0.6730   1.0000
   4.900   0.9885   0.01797   0.01061  -0.1040   0.6674   1.0000
   5.000   0.9984   0.01809   0.01077  -0.1036   0.6612   1.0000
   5.100   1.0105   0.01810   0.01076  -0.1034   0.6565   1.0000
   5.200   1.0186   0.01823   0.01097  -0.1028   0.6481   1.0000
   5.300   1.0293   0.01815   0.01087  -0.1022   0.6398   1.0000
   5.400   1.0388   0.01806   0.01076  -0.1014   0.6292   1.0000
   5.500   1.0473   0.01799   0.01070  -0.1005   0.6172   1.0000
   5.600   1.0560   0.01790   0.01062  -0.0996   0.6047   1.0000
   5.700   1.0647   0.01783   0.01053  -0.0987   0.5921   1.0000
   5.800   1.0736   0.01779   0.01048  -0.0979   0.5804   1.0000
   5.900   1.0830   0.01778   0.01043  -0.0972   0.5696   1.0000
   6.000   1.0912   0.01781   0.01051  -0.0964   0.5576   1.0000
   6.100   1.0993   0.01785   0.01058  -0.0956   0.5453   1.0000
   6.200   1.1074   0.01789   0.01064  -0.0948   0.5325   1.0000
   6.300   1.1153   0.01793   0.01070  -0.0939   0.5189   1.0000
   6.400   1.1228   0.01798   0.01076  -0.0930   0.5034   1.0000
   6.500   1.1299   0.01804   0.01082  -0.0920   0.4865   1.0000
   6.600   1.1364   0.01813   0.01090  -0.0909   0.4662   1.0000
   6.700   1.1416   0.01826   0.01101  -0.0896   0.4393   1.0000
   6.800   1.1448   0.01848   0.01113  -0.0879   0.3974   1.0000
   6.900   1.1428   0.01913   0.01132  -0.0855   0.3091   1.0000
   7.000   1.1347   0.02076   0.01205  -0.0828   0.1965   1.0000
   7.100   1.1299   0.02240   0.01309  -0.0807   0.1410   1.0000
   7.200   1.1295   0.02356   0.01399  -0.0790   0.1199   1.0000
   7.300   1.1314   0.02446   0.01478  -0.0776   0.1073   1.0000
   7.400   1.1346   0.02521   0.01550  -0.0764   0.0982   1.0000
   7.500   1.1361   0.02610   0.01629  -0.0750   0.0927   1.0000
   7.600   1.1408   0.02674   0.01698  -0.0739   0.0877   1.0000
   7.700   1.1450   0.02743   0.01764  -0.0728   0.0834   1.0000
   7.800   1.1474   0.02839   0.01849  -0.0716   0.0799   1.0000
   7.900   1.1540   0.02897   0.01914  -0.0707   0.0762   1.0000
   8.000   1.1602   0.02960   0.01978  -0.0699   0.0726   1.0000
   8.100   1.1662   0.03035   0.02047  -0.0692   0.0696   1.0000
   8.200   1.1752   0.03173   0.02167  -0.0690   0.0670   1.0000
   8.300   1.1849   0.03239   0.02243  -0.0685   0.0654   1.0000
   8.400   1.1953   0.03318   0.02330  -0.0681   0.0636   1.0000
   8.500   1.2053   0.03398   0.02419  -0.0678   0.0616   1.0000
   8.600   1.2145   0.03476   0.02500  -0.0675   0.0594   1.0000
   8.700   1.2239   0.03568   0.02587  -0.0674   0.0572   1.0000
   8.800   1.2410   0.03799   0.02803  -0.0685   0.0549   1.0000
   8.900   1.2502   0.03881   0.02901  -0.0679   0.0543   1.0000
   9.000   1.2598   0.03982   0.03017  -0.0675   0.0537   1.0000
   9.100   1.2692   0.04094   0.03145  -0.0670   0.0532   1.0000
   9.200   1.2780   0.04215   0.03283  -0.0665   0.0528   1.0000
   9.300   1.2862   0.04343   0.03428  -0.0659   0.0525   1.0000
   9.400   1.2934   0.04470   0.03572  -0.0652   0.0522   1.0000
   9.500   1.2994   0.04592   0.03712  -0.0644   0.0517   1.0000
   9.600   1.3045   0.04711   0.03849  -0.0636   0.0511   1.0000
   9.700   1.3090   0.04829   0.03985  -0.0626   0.0505   1.0000
   9.800   1.3130   0.04951   0.04123  -0.0617   0.0498   1.0000
   9.900   1.3165   0.05076   0.04265  -0.0607   0.0493   1.0000
  10.000   1.3195   0.05215   0.04420  -0.0597   0.0490   1.0000
  10.300   1.3232   0.05708   0.04973  -0.0563   0.0500   1.0000
  10.400   1.3229   0.05880   0.05163  -0.0551   0.0504   1.0000
  10.500   1.3219   0.06055   0.05354  -0.0538   0.0509   1.0000
  10.600   1.3204   0.06231   0.05546  -0.0526   0.0514   1.0000
  10.700   1.3186   0.06412   0.05740  -0.0515   0.0519   1.0000
  10.800   1.3166   0.06597   0.05938  -0.0504   0.0524   1.0000
  10.900   1.3145   0.06791   0.06143  -0.0494   0.0529   1.0000
  11.000   1.3129   0.07004   0.06365  -0.0486   0.0535   1.0000
  11.100   1.3298   0.07360   0.06718  -0.0496   0.0555   1.0000
  11.200   1.3161   0.07330   0.06717  -0.0467   0.0565   1.0000
  11.300   1.2971   0.07410   0.06819  -0.0439   0.0571   1.0000
  11.400   1.2789   0.07546   0.06976  -0.0417   0.0580   1.0000
  11.500   1.2632   0.07722   0.07169  -0.0402   0.0588   1.0000
  11.600   1.2498   0.07913   0.07373  -0.0393   0.0595   1.0000
  11.700   1.2375   0.08118   0.07590  -0.0387   0.0602   1.0000
  11.800   1.2257   0.08323   0.07805  -0.0384   0.0607   1.0000
  11.900   1.2140   0.08539   0.08030  -0.0383   0.0612   1.0000
  12.000   1.2027   0.08763   0.08259  -0.0386   0.0616   1.0000
  12.100   1.1916   0.08996   0.08500  -0.0390   0.0620   1.0000
  12.200   1.1806   0.09242   0.08753  -0.0397   0.0624   1.0000
  12.300   1.1695   0.09501   0.09018  -0.0406   0.0627   1.0000
  12.400   1.1584   0.09773   0.09296  -0.0417   0.0630   1.0000
  12.500   1.1476   0.10059   0.09587  -0.0431   0.0633   1.0000
  12.600   1.1371   0.10358   0.09892  -0.0446   0.0637   1.0000
  12.700   1.1275   0.10665   0.10203  -0.0461   0.0642   1.0000
  12.800   1.0238   0.09398   0.08929  -0.0262   0.0569   1.0000
  12.900   1.0067   0.09661   0.09199  -0.0273   0.0570   1.0000
  13.000   0.9880   0.09950   0.09496  -0.0288   0.0572   1.0000
  13.100   0.9246   0.10819   0.10385  -0.0352   0.0617   1.0000
  13.200   0.9061   0.11167   0.10735  -0.0371   0.0631   1.0000
  13.300   0.8933   0.11462   0.11032  -0.0385   0.0641   1.0000
  13.400   0.8842   0.11720   0.11291  -0.0396   0.0649   1.0000
  13.500   0.8791   0.11929   0.11500  -0.0401   0.0655   1.0000
  13.600   0.8759   0.12118   0.11689  -0.0405   0.0661   1.0000
  13.700   0.8754   0.12282   0.11853  -0.0404   0.0666   1.0000
  13.800   0.8783   0.12417   0.11991  -0.0401   0.0674   1.0000
  13.900   1.0029   0.17455   0.16992  -0.0896   0.1309   1.0000
  14.000   0.9916   0.17704   0.17236  -0.0934   0.1280   1.0000
  14.100   0.9912   0.17876   0.17407  -0.0945   0.1252   1.0000
  14.200   0.9964   0.17986   0.17518  -0.0940   0.1224   1.0000
  14.300   1.0195   0.17984   0.17528  -0.0886   0.1194   1.0000
  14.400   1.0266   0.18236   0.17780  -0.0875   0.1186   1.0000
  14.500   1.0075   0.18510   0.18043  -0.0938   0.1175   1.0000
  14.600   0.9981   0.18733   0.18262  -0.0976   0.1150   1.0000
  14.700   0.9977   0.18902   0.18430  -0.0988   0.1124   1.0000
  14.800   1.0007   0.19044   0.18573  -0.0992   0.1102   1.0000
  14.900   1.0057   0.19179   0.18709  -0.0989   0.1086   1.0000
  15.000   1.0137   0.19307   0.18843  -0.0978   0.1072   1.0000
  15.100   1.0288   0.19464   0.19005  -0.0944   0.1060   1.0000
  15.200   1.0334   0.19740   0.19280  -0.0941   0.1053   1.0000
  15.300   1.0205   0.19937   0.19471  -0.0993   0.1047   1.0000
  15.400   1.0101   0.20104   0.19633  -0.1038   0.1024   1.0000
  15.500   1.0093   0.20261   0.19789  -0.1054   0.1003   1.0000
  15.600   1.0110   0.20414   0.19941  -0.1062   0.0985   1.0000
  15.700   1.0142   0.20560   0.20088  -0.1066   0.0969   1.0000
  15.800   1.0192   0.20704   0.20233  -0.1065   0.0955   1.0000
  15.900   1.0270   0.20857   0.20389  -0.1055   0.0942   1.0000
  16.000   1.0406   0.21063   0.20600  -0.1025   0.0930   1.0000
  16.100   1.0480   0.21379   0.20917  -0.1013   0.0923   1.0000
  16.200   1.0415   0.21523   0.21056  -0.1050   0.0920   1.0000
  16.300   1.0328   0.21630   0.21159  -0.1094   0.0911   1.0000
  16.400   1.0281   0.21741   0.21267  -0.1125   0.0894   1.0000
  16.500   1.0286   0.21890   0.21415  -0.1140   0.0875   1.0000
  16.600   1.0306   0.22039   0.21563  -0.1149   0.0859   1.0000
  16.700   1.0337   0.22182   0.21707  -0.1155   0.0844   1.0000
  16.800   1.0378   0.22320   0.21847  -0.1156   0.0830   1.0000
  16.900   1.0452   0.22474   0.22003  -0.1147   0.0815   1.0000
  17.000   1.0657   0.22926   0.22461  -0.1088   0.0795   1.0000
  17.100   1.0625   0.23052   0.22584  -0.1117   0.0793   1.0000
  17.200   1.0589   0.23154   0.22684  -0.1147   0.0790   1.0000
  17.300   1.0546   0.23224   0.22750  -0.1180   0.0785   1.0000
  17.400   1.0518   0.23311   0.22835  -0.1209   0.0772   1.0000
  17.500   1.0523   0.23444   0.22967  -0.1227   0.0754   1.0000
  17.600   1.0545   0.23586   0.23109  -0.1237   0.0738   1.0000
  17.700   1.0575   0.23723   0.23246  -0.1244   0.0722   1.0000
  17.800   1.0611   0.23857   0.23381  -0.1249   0.0708   1.0000
  17.900   1.0657   0.23999   0.23524  -0.1249   0.0696   1.0000
  18.000   1.0716   0.24169   0.23696  -0.1243   0.0687   1.0000
  18.100   1.0842   0.24518   0.24053  -0.1214   0.0676   1.0000
  18.200   1.0932   0.24982   0.24518  -0.1195   0.0670   1.0000
  18.300   1.0922   0.25079   0.24613  -0.1219   0.0669   1.0000
  18.400   1.0905   0.25146   0.24678  -0.1246   0.0667   1.0000
  18.500   1.0879   0.25170   0.24699  -0.1275   0.0664   1.0000
  18.600   1.0856   0.25194   0.24720  -0.1304   0.0658   1.0000
  18.700   1.0853   0.25276   0.24801  -0.1329   0.0648   1.0000
  18.800   1.0870   0.25406   0.24930  -0.1344   0.0636   1.0000
  18.900   1.0894   0.25544   0.25069  -0.1356   0.0625   1.0000
  19.000   1.0922   0.25685   0.25209  -0.1366   0.0614   1.0000
  19.100   1.0951   0.25824   0.25349  -0.1375   0.0604   1.0000
  19.200   1.0983   0.25961   0.25487  -0.1382   0.0595   1.0000
  19.300   1.1016   0.26099   0.25625  -0.1389   0.0586   1.0000
  19.400   1.1053   0.26238   0.25765  -0.1393   0.0578   1.0000
  19.500   1.1093   0.26386   0.25914  -0.1395   0.0571   1.0000
  19.600   1.1145   0.26570   0.26100  -0.1392   0.0563   1.0000
  19.700   1.1238   0.26949   0.26483  -0.1372   0.0555   1.0000
  19.900   1.1353   0.27712   0.27247  -0.1366   0.0548   1.0000
  20.000   1.1350   0.27738   0.27271  -0.1388   0.0547   1.0000
