AeroDyn airfoil file Created with QBlade v0.963 64bit on 07.12.2018 at 12:21:44 Compatible with AeroDyn v13.0.
Polar "T1_Re0.120_M0.00_N9.0 360 M" on Foil "T1_Re0.120_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.80          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.97           Angle of attack for zero Cn for linear Cn curve (deg)
6.32314        Cn slope for zero lift for linear Cn curve (1/rad)
-1.0628        Cn at stall value for positive angle of attack for linear Cn curve
-1.0687        Cn at stall value for negative angle of attack for linear Cn curve
7.50           Angle of attack for minimum CD (deg)
0.0205         Minimum CD value
 84.00	  0.302	  1.687 
 85.00	  0.277	  1.693 
 86.00	  0.251	  1.698 
 87.00	  0.226	  1.702 
 88.00	  0.200	  1.704 
 89.00	  0.174	  1.706 
 90.00	  0.147	  1.707 
 91.00	  0.121	  1.706 
 92.00	  0.094	  1.705 
 93.00	  0.068	  1.703 
 94.00	  0.041	  1.699 
 95.00	  0.014	  1.694 
 96.00	 -0.013	  1.689 
 97.00	 -0.040	  1.682 
 98.00	 -0.067	  1.675 
 99.00	 -0.093	  1.666 
100.00	 -0.120	  1.656 
101.00	 -0.146	  1.646 
102.00	 -0.172	  1.634 
103.00	 -0.199	  1.621 
104.00	 -0.224	  1.608 
105.00	 -0.250	  1.593 
106.00	 -0.275	  1.578 
107.00	 -0.300	  1.562 
108.00	 -0.325	  1.545 
109.00	 -0.349	  1.527 
110.00	 -0.392	  1.508 
111.00	 -0.415	  1.488 
112.00	 -0.438	  1.468 
113.00	 -0.460	  1.447 
114.00	 -0.481	  1.425 
115.00	 -0.502	  1.402 
116.00	 -0.522	  1.379 
117.00	 -0.542	  1.355 
118.00	 -0.561	  1.331 
119.00	 -0.579	  1.306 
120.00	 -0.597	  1.280 
121.00	 -0.614	  1.254 
122.00	 -0.630	  1.227 
123.00	 -0.646	  1.200 
124.00	 -0.660	  1.173 
125.00	 -0.674	  1.145 
126.00	 -0.687	  1.117 
127.00	 -0.699	  1.088 
128.00	 -0.710	  1.059 
129.00	 -0.720	  1.030 
