  
       XFOIL         Version 6.99
  
 Calculated polar for: S4061                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -6.200  -0.4202   0.08361   0.07985  -0.0203   1.0000   0.1048
  -6.100  -0.4117   0.08214   0.07838  -0.0216   0.9982   0.1069
  -6.000  -0.3999   0.08017   0.07639  -0.0253   0.9952   0.1100
  -5.900  -0.3827   0.07550   0.07156  -0.0427   0.9884   0.1158
  -5.800  -0.3749   0.07402   0.07012  -0.0409   0.9871   0.1166
  -5.700  -0.3652   0.07272   0.06884  -0.0401   0.9855   0.1178
  -5.600  -0.3556   0.07141   0.06754  -0.0402   0.9836   0.1197
  -5.500  -0.3462   0.07002   0.06613  -0.0416   0.9805   0.1220
  -5.300  -0.3170   0.06456   0.06049  -0.0539   0.9738   0.1316
  -5.200  -0.3064   0.06322   0.05918  -0.0538   0.9722   0.1333
  -5.100  -0.2989   0.06207   0.05801  -0.0541   0.9687   0.1349
  -5.000  -0.2876   0.06060   0.05651  -0.0560   0.9656   0.1385
  -4.900  -0.2706   0.05765   0.05338  -0.0629   0.9623   0.1465
  -4.800  -0.2580   0.05621   0.05193  -0.0637   0.9605   0.1480
  -4.700  -0.2448   0.05476   0.05046  -0.0650   0.9586   0.1506
  -4.600  -0.2372   0.05354   0.04919  -0.0660   0.9544   0.1543
  -4.500  -0.2246   0.05161   0.04714  -0.0691   0.9511   0.1627
  -4.400  -0.2117   0.05035   0.04588  -0.0699   0.9488   0.1656
  -4.300  -0.1704   0.03226   0.02534  -0.0823   0.9488   0.0594
  -4.200  -0.1530   0.03109   0.02380  -0.0837   0.9470   0.0603
  -4.100  -0.1352   0.02995   0.02235  -0.0850   0.9455   0.0607
  -4.000  -0.1247   0.02913   0.02133  -0.0850   0.9423   0.0609
  -3.900  -0.1134   0.02790   0.01993  -0.0853   0.9395   0.0613
  -3.800  -0.0994   0.02686   0.01876  -0.0859   0.9371   0.0618
  -3.700  -0.0842   0.02595   0.01778  -0.0868   0.9350   0.0634
  -3.600  -0.0675   0.02525   0.01700  -0.0878   0.9332   0.0656
  -3.500  -0.0497   0.02458   0.01622  -0.0889   0.9317   0.0684
  -3.400  -0.0321   0.02407   0.01551  -0.0899   0.9300   0.0726
  -3.300  -0.0262   0.02358   0.01506  -0.0891   0.9257   0.0758
  -3.200  -0.0131   0.02327   0.01474  -0.0895   0.9228   0.0841
  -3.100   0.0020   0.02264   0.01415  -0.0902   0.9206   0.0935
  -3.000   0.0192   0.02216   0.01364  -0.0912   0.9187   0.1134
  -2.900   0.0370   0.02184   0.01343  -0.0926   0.9170   0.1408
  -2.800   0.0558   0.02156   0.01324  -0.0942   0.9157   0.1680
  -2.700   0.0578   0.02150   0.01319  -0.0927   0.9103   0.1786
  -2.600   0.0708   0.02127   0.01302  -0.0931   0.9073   0.1980
  -2.500   0.0868   0.02099   0.01275  -0.0940   0.9051   0.2209
  -2.400   0.1040   0.02068   0.01257  -0.0951   0.9033   0.2447
  -2.300   0.1216   0.02038   0.01235  -0.0963   0.9018   0.2720
  -2.200   0.1310   0.02026   0.01230  -0.0960   0.8983   0.2948
  -2.100   0.1389   0.02013   0.01228  -0.0955   0.8942   0.3176
  -2.000   0.1520   0.01990   0.01219  -0.0959   0.8914   0.3503
  -1.900   0.1672   0.01961   0.01208  -0.0966   0.8893   0.3935
  -1.800   0.1823   0.01928   0.01198  -0.0972   0.8875   0.4459
  -1.700   0.1973   0.01892   0.01191  -0.0977   0.8861   0.5155
  -1.600   0.1987   0.01887   0.01207  -0.0960   0.8806   0.5660
  -1.500   0.2066   0.01854   0.01210  -0.0950   0.8774   0.6581
  -1.400   0.2154   0.01808   0.01210  -0.0933   0.8753   0.8022
  -1.300   0.2554   0.01770   0.01171  -0.0984   0.8749   1.0000
  -1.200   0.2719   0.01771   0.01157  -0.0993   0.8729   1.0000
  -1.100   0.2889   0.01771   0.01144  -0.1002   0.8712   1.0000
  -1.000   0.2914   0.01797   0.01162  -0.0990   0.8654   1.0000
  -0.900   0.3030   0.01804   0.01161  -0.0991   0.8619   1.0000
  -0.800   0.3174   0.01806   0.01152  -0.0995   0.8593   1.0000
  -0.700   0.3329   0.01806   0.01142  -0.1002   0.8574   1.0000
  -0.600   0.3487   0.01806   0.01132  -0.1008   0.8557   1.0000
  -0.500   0.3501   0.01837   0.01159  -0.0994   0.8492   1.0000
  -0.400   0.3621   0.01843   0.01158  -0.0995   0.8460   1.0000
  -0.300   0.3762   0.01843   0.01151  -0.0999   0.8436   1.0000
  -0.200   0.3910   0.01842   0.01142  -0.1003   0.8417   1.0000
  -0.100   0.3988   0.01860   0.01156  -0.0998   0.8374   1.0000
   0.000   0.4068   0.01877   0.01168  -0.0994   0.8329   1.0000
   0.100   0.4192   0.01880   0.01165  -0.0995   0.8300   1.0000
   0.200   0.4330   0.01878   0.01158  -0.0997   0.8278   1.0000
   0.300   0.4473   0.01875   0.01149  -0.0999   0.8259   1.0000
   0.400   0.4522   0.01905   0.01177  -0.0992   0.8203   1.0000
   0.500   0.4623   0.01915   0.01182  -0.0990   0.8165   1.0000
   0.600   0.4750   0.01915   0.01178  -0.0990   0.8139   1.0000
   0.700   0.4887   0.01910   0.01169  -0.0991   0.8119   1.0000
   0.800   0.5025   0.01906   0.01160  -0.0992   0.8101   1.0000
   0.900   0.5058   0.01945   0.01198  -0.0984   0.8033   1.0000
   1.000   0.5173   0.01948   0.01198  -0.0983   0.8002   1.0000
   1.100   0.5303   0.01944   0.01191  -0.0983   0.7978   1.0000
   1.200   0.5436   0.01938   0.01181  -0.0983   0.7959   1.0000
   1.300   0.5501   0.01966   0.01208  -0.0978   0.7905   1.0000
   1.400   0.5598   0.01977   0.01217  -0.0975   0.7865   1.0000
   1.500   0.5721   0.01974   0.01212  -0.0974   0.7837   1.0000
   1.600   0.5851   0.01967   0.01201  -0.0973   0.7816   1.0000
   1.700   0.5974   0.01964   0.01196  -0.0972   0.7793   1.0000
   1.800   0.6027   0.02000   0.01232  -0.0966   0.7727   1.0000
   1.900   0.6143   0.01998   0.01229  -0.0964   0.7696   1.0000
   2.000   0.6270   0.01990   0.01218  -0.0963   0.7672   1.0000
   2.100   0.6401   0.01978   0.01204  -0.0961   0.7652   1.0000
   2.200   0.6458   0.02014   0.01242  -0.0956   0.7587   1.0000
   2.300   0.6568   0.02014   0.01241  -0.0953   0.7551   1.0000
   2.400   0.6694   0.02003   0.01228  -0.0951   0.7525   1.0000
   2.500   0.6824   0.01988   0.01212  -0.0949   0.7504   1.0000
   2.600   0.6889   0.02019   0.01245  -0.0945   0.7440   1.0000
   2.700   0.6999   0.02017   0.01242  -0.0942   0.7402   1.0000
   2.800   0.7123   0.02004   0.01227  -0.0939   0.7374   1.0000
   2.900   0.7254   0.01986   0.01207  -0.0936   0.7352   1.0000
   3.000   0.7319   0.02017   0.01241  -0.0932   0.7286   1.0000
   3.100   0.7431   0.02011   0.01235  -0.0929   0.7247   1.0000
   3.200   0.7556   0.01995   0.01219  -0.0926   0.7220   1.0000
   3.300   0.7683   0.01978   0.01200  -0.0923   0.7195   1.0000
   3.400   0.7749   0.02009   0.01236  -0.0918   0.7124   1.0000
   3.500   0.7865   0.01999   0.01225  -0.0915   0.7088   1.0000
   3.600   0.7993   0.01979   0.01204  -0.0912   0.7061   1.0000
   3.700   0.8079   0.01995   0.01222  -0.0908   0.7006   1.0000
   3.800   0.8180   0.01996   0.01224  -0.0904   0.6957   1.0000
   3.900   0.8303   0.01980   0.01207  -0.0901   0.6924   1.0000
   4.000   0.8434   0.01958   0.01185  -0.0898   0.6899   1.0000
   4.100   0.8501   0.01987   0.01220  -0.0894   0.6824   1.0000
   4.200   0.8618   0.01974   0.01207  -0.0890   0.6785   1.0000
   4.300   0.8748   0.01953   0.01183  -0.0887   0.6755   1.0000
   4.400   0.8824   0.01974   0.01210  -0.0883   0.6686   1.0000
   4.500   0.8937   0.01964   0.01201  -0.0879   0.6641   1.0000
   4.600   0.9066   0.01943   0.01177  -0.0876   0.6608   1.0000
   4.700   0.9145   0.01961   0.01200  -0.0872   0.6539   1.0000
   4.800   0.9257   0.01951   0.01193  -0.0868   0.6490   1.0000
   4.900   0.9387   0.01929   0.01168  -0.0865   0.6455   1.0000
   5.000   0.9464   0.01948   0.01194  -0.0861   0.6380   1.0000
   5.100   0.9581   0.01934   0.01180  -0.0857   0.6332   1.0000
   5.200   0.9689   0.01929   0.01175  -0.0854   0.6280   1.0000
   5.300   0.9783   0.01933   0.01183  -0.0849   0.6211   1.0000
   5.400   0.9907   0.01915   0.01162  -0.0846   0.6165   1.0000
   5.500   0.9992   0.01926   0.01180  -0.0841   0.6089   1.0000
   5.600   1.0106   0.01914   0.01167  -0.0838   0.6032   1.0000
   5.700   1.0205   0.01915   0.01173  -0.0833   0.5963   1.0000
   5.800   1.0309   0.01911   0.01170  -0.0829   0.5894   1.0000
   5.900   1.0414   0.01907   0.01167  -0.0825   0.5826   1.0000
   6.000   1.0512   0.01906   0.01169  -0.0821   0.5748   1.0000
   6.100   1.0615   0.01904   0.01166  -0.0816   0.5675   1.0000
   6.200   1.0713   0.01902   0.01167  -0.0812   0.5594   1.0000
   6.300   1.0809   0.01904   0.01171  -0.0807   0.5510   1.0000
   6.400   1.0914   0.01900   0.01164  -0.0803   0.5429   1.0000
   6.500   1.1001   0.01907   0.01178  -0.0798   0.5333   1.0000
   6.600   1.1105   0.01904   0.01172  -0.0793   0.5248   1.0000
   6.700   1.1194   0.01910   0.01180  -0.0788   0.5146   1.0000
   6.800   1.1282   0.01917   0.01190  -0.0782   0.5041   1.0000
   6.900   1.1376   0.01921   0.01192  -0.0777   0.4941   1.0000
   7.000   1.1466   0.01927   0.01196  -0.0772   0.4832   1.0000
   7.100   1.1547   0.01939   0.01211  -0.0766   0.4711   1.0000
   7.200   1.1629   0.01952   0.01223  -0.0760   0.4591   1.0000
   7.300   1.1711   0.01965   0.01234  -0.0753   0.4468   1.0000
   7.400   1.1792   0.01981   0.01246  -0.0747   0.4344   1.0000
   7.500   1.1870   0.01999   0.01262  -0.0741   0.4215   1.0000
   7.600   1.1945   0.02020   0.01278  -0.0734   0.4084   1.0000
   7.700   1.2014   0.02044   0.01300  -0.0727   0.3947   1.0000
   7.800   1.2081   0.02070   0.01324  -0.0720   0.3808   1.0000
   7.900   1.2147   0.02099   0.01349  -0.0713   0.3670   1.0000
   8.000   1.2210   0.02131   0.01377  -0.0706   0.3533   1.0000
   8.100   1.2272   0.02165   0.01407  -0.0698   0.3398   1.0000
   8.200   1.2333   0.02201   0.01439  -0.0691   0.3267   1.0000
   8.300   1.2391   0.02239   0.01472  -0.0683   0.3140   1.0000
   8.400   1.2447   0.02280   0.01506  -0.0676   0.3016   1.0000
   8.500   1.2501   0.02323   0.01541  -0.0668   0.2899   1.0000
   8.600   1.2553   0.02367   0.01581  -0.0660   0.2780   1.0000
   8.700   1.2604   0.02412   0.01627  -0.0652   0.2661   1.0000
   8.800   1.2654   0.02460   0.01671  -0.0645   0.2549   1.0000
   8.900   1.2701   0.02511   0.01716  -0.0636   0.2443   1.0000
   9.000   1.2746   0.02563   0.01760  -0.0628   0.2341   1.0000
   9.100   1.2788   0.02613   0.01812  -0.0620   0.2233   1.0000
   9.200   1.2830   0.02668   0.01863  -0.0611   0.2133   1.0000
   9.300   1.2867   0.02727   0.01910  -0.0603   0.2040   1.0000
   9.400   1.2895   0.02776   0.01964  -0.0593   0.1938   1.0000
   9.500   1.2918   0.02830   0.02017  -0.0582   0.1841   1.0000
   9.600   1.2938   0.02889   0.02064  -0.0572   0.1755   1.0000
   9.700   1.2948   0.02937   0.02118  -0.0561   0.1663   1.0000
   9.800   1.2953   0.02993   0.02171  -0.0548   0.1583   1.0000
   9.900   1.2951   0.03047   0.02221  -0.0536   0.1506   1.0000
  10.000   1.2957   0.03107   0.02283  -0.0525   0.1425   1.0000
  10.100   1.2956   0.03172   0.02340  -0.0514   0.1360   1.0000
  10.200   1.2965   0.03237   0.02410  -0.0504   0.1281   1.0000
  10.300   1.2964   0.03315   0.02476  -0.0494   0.1221   1.0000
  10.400   1.2975   0.03385   0.02558  -0.0485   0.1148   1.0000
  10.500   1.2975   0.03469   0.02630  -0.0476   0.1093   1.0000
  10.600   1.2985   0.03550   0.02719  -0.0467   0.1024   1.0000
  10.700   1.2983   0.03638   0.02798  -0.0458   0.0972   1.0000
  10.800   1.2986   0.03731   0.02897  -0.0449   0.0906   1.0000
  10.900   1.2987   0.03819   0.02980  -0.0441   0.0858   1.0000
  11.000   1.2995   0.03923   0.03084  -0.0433   0.0806   1.0000
  11.100   1.3007   0.04013   0.03176  -0.0426   0.0761   1.0000
  11.200   1.3021   0.04113   0.03263  -0.0420   0.0724   1.0000
  11.300   1.3054   0.04216   0.03376  -0.0413   0.0686   1.0000
  11.400   1.3089   0.04308   0.03472  -0.0406   0.0655   1.0000
  11.500   1.3129   0.04398   0.03558  -0.0401   0.0630   1.0000
  11.600   1.3235   0.04520   0.03667  -0.0398   0.0600   1.0000
  11.700   1.3284   0.04616   0.03778  -0.0392   0.0584   1.0000
  11.800   1.3337   0.04714   0.03888  -0.0386   0.0567   1.0000
  11.900   1.3380   0.04810   0.03992  -0.0381   0.0551   1.0000
  12.000   1.3423   0.04901   0.04086  -0.0377   0.0537   1.0000
  12.100   1.3486   0.04994   0.04179  -0.0374   0.0523   1.0000
  12.200   1.3655   0.05163   0.04336  -0.0377   0.0500   1.0000
  12.300   1.3657   0.05264   0.04453  -0.0370   0.0495   1.0000
  12.400   1.3658   0.05373   0.04577  -0.0363   0.0488   1.0000
  12.500   1.3675   0.05493   0.04712  -0.0357   0.0483   1.0000
  12.600   1.3682   0.05620   0.04854  -0.0352   0.0477   1.0000
  12.700   1.3691   0.05756   0.05003  -0.0346   0.0472   1.0000
  12.800   1.3696   0.05896   0.05156  -0.0341   0.0469   1.0000
  12.900   1.3692   0.06039   0.05313  -0.0337   0.0466   1.0000
  13.000   1.3682   0.06187   0.05474  -0.0332   0.0463   1.0000
  13.100   1.3661   0.06340   0.05641  -0.0328   0.0461   1.0000
  13.200   1.3632   0.06500   0.05813  -0.0324   0.0458   1.0000
  13.300   1.3598   0.06664   0.05990  -0.0321   0.0457   1.0000
  13.400   1.3556   0.06835   0.06174  -0.0318   0.0456   1.0000
  13.500   1.3508   0.07014   0.06365  -0.0316   0.0455   1.0000
  13.600   1.3453   0.07198   0.06562  -0.0315   0.0455   1.0000
  13.700   1.3391   0.07391   0.06767  -0.0315   0.0454   1.0000
  13.800   1.3324   0.07593   0.06981  -0.0316   0.0454   1.0000
  13.900   1.3251   0.07802   0.07203  -0.0318   0.0455   1.0000
  14.000   1.3172   0.08021   0.07434  -0.0322   0.0455   1.0000
  14.100   1.3087   0.08254   0.07678  -0.0326   0.0456   1.0000
  14.200   1.2998   0.08494   0.07931  -0.0332   0.0457   1.0000
  14.300   1.2904   0.08747   0.08194  -0.0340   0.0458   1.0000
  14.400   1.2808   0.09008   0.08467  -0.0349   0.0460   1.0000
  14.500   1.2705   0.09286   0.08756  -0.0360   0.0461   1.0000
  14.600   1.2600   0.09577   0.09056  -0.0373   0.0462   1.0000
  14.700   1.2493   0.09879   0.09368  -0.0387   0.0464   1.0000
  14.800   1.2384   0.10191   0.09690  -0.0403   0.0466   1.0000
  14.900   1.2269   0.10529   0.10037  -0.0422   0.0468   1.0000
  15.000   1.2155   0.10878   0.10395  -0.0442   0.0471   1.0000
  15.100   1.2038   0.11249   0.10774  -0.0464   0.0473   1.0000
  15.200   1.1923   0.11633   0.11164  -0.0488   0.0476   1.0000
  15.300   1.1801   0.12047   0.11585  -0.0515   0.0479   1.0000
  15.400   1.1682   0.12476   0.12020  -0.0543   0.0483   1.0000
  15.500   1.1565   0.12919   0.12469  -0.0572   0.0486   1.0000
  15.600   1.1452   0.13376   0.12927  -0.0602   0.0489   1.0000
  15.700   1.1341   0.13847   0.13401  -0.0632   0.0493   1.0000
  15.800   1.1247   0.14299   0.13855  -0.0661   0.0496   1.0000
  15.900   1.1175   0.14709   0.14266  -0.0685   0.0499   1.0000
  16.000   1.1118   0.15093   0.14650  -0.0706   0.0501   1.0000
  16.200   1.0469   0.18215   0.17760  -0.0896   0.0599   1.0000
  16.300   1.0488   0.18430   0.17975  -0.0904   0.0602   1.0000
  16.400   1.0518   0.18596   0.18141  -0.0906   0.0604   1.0000
  16.600   0.7844   0.19559   0.19149  -0.0919   0.1151   1.0000
  16.700   0.7861   0.19699   0.19290  -0.0923   0.1136   1.0000
  16.800   0.7882   0.19839   0.19431  -0.0928   0.1127   1.0000
  16.900   0.7927   0.19984   0.19578  -0.0928   0.1113   1.0000
  17.000   0.7996   0.20152   0.19749  -0.0925   0.1102   1.0000
  17.100   0.8263   0.20615   0.20218  -0.0896   0.1087   1.0000
  17.200   0.8183   0.20715   0.20317  -0.0916   0.1085   1.0000
  17.300   0.8097   0.20778   0.20378  -0.0934   0.1083   1.0000
  17.400   0.8018   0.20863   0.20461  -0.0954   0.1078   1.0000
  17.500   0.7946   0.20962   0.20558  -0.0974   0.1061   1.0000
  17.600   0.7932   0.21099   0.20696  -0.0985   0.1035   1.0000
  17.700   0.7945   0.21233   0.20831  -0.0991   0.1018   1.0000
  17.800   0.7961   0.21379   0.20978  -0.0997   0.1009   1.0000
  17.900   0.8035   0.21497   0.21100  -0.0992   0.0981   1.0000
  18.000   0.8116   0.21686   0.21292  -0.0986   0.0971   1.0000
  18.100   0.8338   0.22203   0.21812  -0.0964   0.0960   1.0000
  18.200   0.8281   0.22285   0.21894  -0.0980   0.0959   1.0000
  18.300   0.8192   0.22320   0.21928  -0.1000   0.0956   1.0000
  18.400   0.8154   0.22411   0.22018  -0.1014   0.0954   1.0000
  18.500   0.8073   0.22481   0.22088  -0.1036   0.0941   1.0000
  18.600   0.8053   0.22619   0.22225  -0.1049   0.0923   1.0000
  18.700   0.8060   0.22763   0.22370  -0.1057   0.0910   1.0000
  18.800   0.8074   0.22909   0.22518  -0.1064   0.0900   1.0000
  18.900   0.8091   0.23051   0.22660  -0.1069   0.0886   1.0000
  19.000   0.8114   0.23196   0.22807  -0.1073   0.0875   1.0000
  19.100   0.8150   0.23345   0.22958  -0.1075   0.0862   1.0000
  19.200   0.8193   0.23499   0.23113  -0.1075   0.0853   1.0000
  19.300   0.8453   0.24129   0.23748  -0.1044   0.0837   1.0000
  19.400   0.8438   0.24249   0.23868  -0.1055   0.0836   1.0000
  19.500   0.8327   0.24203   0.23820  -0.1078   0.0833   1.0000
  19.600   0.8312   0.24327   0.23944  -0.1090   0.0832   1.0000
  19.700   0.8274   0.24404   0.24021  -0.1105   0.0829   1.0000
  19.800   0.8221   0.24492   0.24108  -0.1124   0.0814   1.0000
  19.900   0.8219   0.24636   0.24253  -0.1135   0.0798   1.0000
  20.000   0.8230   0.24778   0.24396  -0.1142   0.0780   1.0000
