  
       XFOIL         Version 6.99
  
 Calculated polar for: S1210                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.075 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   4.700   1.4754   0.03392   0.02583  -0.2325   0.6111   1.0000
   4.800   1.4757   0.03480   0.02681  -0.2311   0.6069   1.0000
   4.900   1.4843   0.03520   0.02723  -0.2308   0.6034   1.0000
   5.000   1.4982   0.03528   0.02728  -0.2311   0.6005   1.0000
   5.100   1.5147   0.03522   0.02716  -0.2317   0.5979   1.0000
   5.200   1.5277   0.03540   0.02733  -0.2319   0.5951   1.0000
   5.300   1.5248   0.03646   0.02853  -0.2301   0.5905   1.0000
   5.400   1.5327   0.03686   0.02895  -0.2296   0.5868   1.0000
   5.500   1.5476   0.03681   0.02888  -0.2299   0.5836   1.0000
   5.600   1.5659   0.03657   0.02856  -0.2307   0.5808   1.0000
   5.700   1.5714   0.03712   0.02917  -0.2299   0.5769   1.0000
   5.800   1.5719   0.03793   0.03008  -0.2284   0.5722   1.0000
   5.900   1.5840   0.03799   0.03013  -0.2283   0.5684   1.0000
   6.000   1.6025   0.03764   0.02972  -0.2290   0.5651   1.0000
   6.100   1.6168   0.03761   0.02967  -0.2292   0.5617   1.0000
   6.200   1.6129   0.03866   0.03087  -0.2272   0.5565   1.0000
   6.300   1.6236   0.03875   0.03097  -0.2269   0.5523   1.0000
   6.400   1.6419   0.03836   0.03052  -0.2276   0.5487   1.0000
   6.500   1.6575   0.03821   0.03032  -0.2279   0.5452   1.0000
   6.600   1.6530   0.03926   0.03152  -0.2257   0.5399   1.0000
   6.700   1.6643   0.03927   0.03154  -0.2255   0.5355   1.0000
   6.800   1.6831   0.03880   0.03100  -0.2262   0.5318   1.0000
   6.900   1.6930   0.03895   0.03119  -0.2258   0.5276   1.0000
   7.000   1.6925   0.03971   0.03206  -0.2241   0.5223   1.0000
   7.100   1.7058   0.03954   0.03188  -0.2240   0.5178   1.0000
   7.200   1.7270   0.03890   0.03114  -0.2250   0.5141   1.0000
   7.300   1.7264   0.03965   0.03202  -0.2233   0.5089   1.0000
   7.400   1.7324   0.03992   0.03235  -0.2223   0.5037   1.0000
   7.500   1.7497   0.03945   0.03182  -0.2228   0.4993   1.0000
   7.600   1.7630   0.03932   0.03167  -0.2228   0.4950   1.0000
   7.700   1.7612   0.04005   0.03256  -0.2208   0.4892   1.0000
   7.800   1.7744   0.03981   0.03229  -0.2207   0.4844   1.0000
   7.900   1.7972   0.03906   0.03140  -0.2220   0.4804   1.0000
   8.000   1.7902   0.04007   0.03263  -0.2193   0.4743   1.0000
   8.100   1.7999   0.04002   0.03259  -0.2187   0.4690   1.0000
   8.200   1.8216   0.03927   0.03171  -0.2198   0.4645   1.0000
   8.300   1.8173   0.04010   0.03271  -0.2174   0.4584   1.0000
   8.400   1.8259   0.04008   0.03272  -0.2167   0.4528   1.0000
   8.500   1.8471   0.03934   0.03186  -0.2177   0.4480   1.0000
   8.600   1.8415   0.04019   0.03290  -0.2151   0.4416   1.0000
   8.700   1.8513   0.04007   0.03277  -0.2146   0.4357   1.0000
   8.800   1.8673   0.03960   0.03221  -0.2149   0.4304   1.0000
   8.900   1.8631   0.04032   0.03311  -0.2124   0.4237   1.0000
   9.000   1.8765   0.03993   0.03265  -0.2123   0.4177   1.0000
   9.100   1.8803   0.04018   0.03295  -0.2110   0.4114   1.0000
   9.200   1.8833   0.04042   0.03325  -0.2095   0.4047   1.0000
   9.300   1.8991   0.03991   0.03262  -0.2097   0.3985   1.0000
   9.400   1.8929   0.04071   0.03360  -0.2070   0.3916   1.0000
   9.500   1.9038   0.04044   0.03327  -0.2065   0.3850   1.0000
   9.600   1.9030   0.04093   0.03385  -0.2045   0.3782   1.0000
   9.700   1.9063   0.04110   0.03404  -0.2030   0.3713   1.0000
   9.800   1.9117   0.04120   0.03411  -0.2019   0.3646   1.0000
   9.900   1.9090   0.04173   0.03472  -0.1996   0.3577   1.0000
  10.000   1.9182   0.04156   0.03444  -0.1989   0.3509   1.0000
  10.100   1.9105   0.04240   0.03541  -0.1960   0.3446   1.0000
  10.200   1.9164   0.04241   0.03534  -0.1949   0.3381   1.0000
  10.300   1.9121   0.04308   0.03608  -0.1925   0.3321   1.0000
  10.400   1.9119   0.04352   0.03651  -0.1907   0.3257   1.0000
  10.500   1.9155   0.04382   0.03674  -0.1894   0.3194   1.0000
  10.600   1.9110   0.04463   0.03762  -0.1871   0.3134   1.0000
  10.700   1.9187   0.04477   0.03761  -0.1864   0.3070   1.0000
  10.800   1.9137   0.04576   0.03869  -0.1842   0.3014   1.0000
  10.900   1.9151   0.04639   0.03931  -0.1829   0.2956   1.0000
  11.000   1.9217   0.04683   0.03962  -0.1821   0.2897   1.0000
  11.100   1.9177   0.04789   0.04081  -0.1803   0.2847   1.0000
  11.200   1.9230   0.04845   0.04128  -0.1794   0.2790   1.0000
  11.300   1.9286   0.04911   0.04189  -0.1787   0.2738   1.0000
  11.400   1.9250   0.05022   0.04310  -0.1770   0.2694   1.0000
  11.500   1.9315   0.05083   0.04364  -0.1763   0.2642   1.0000
  11.600   1.9411   0.05142   0.04413  -0.1761   0.2592   1.0000
  11.700   1.9359   0.05265   0.04550  -0.1743   0.2556   1.0000
  11.800   1.9383   0.05353   0.04641  -0.1734   0.2515   1.0000
  11.900   1.9609   0.05357   0.04617  -0.1746   0.2454   1.0000
  12.000   1.9534   0.05493   0.04772  -0.1725   0.2429   1.0000
  12.100   1.9495   0.05617   0.04909  -0.1710   0.2400   1.0000
  12.200   1.9520   0.05709   0.05004  -0.1701   0.2364   1.0000
  12.300   1.9834   0.05688   0.04953  -0.1722   0.2304   1.0000
  12.400   1.9753   0.05829   0.05113  -0.1702   0.2286   1.0000
  12.500   1.9695   0.05966   0.05266  -0.1686   0.2264   1.0000
  12.600   1.9678   0.06091   0.05403  -0.1674   0.2241   1.0000
  12.700   1.9707   0.06191   0.05508  -0.1667   0.2214   1.0000
  12.800   1.9900   0.06214   0.05521  -0.1674   0.2176   1.0000
  12.900   2.0061   0.06280   0.05579  -0.1680   0.2141   1.0000
  13.000   1.9982   0.06430   0.05748  -0.1662   0.2128   1.0000
  13.100   1.9910   0.06585   0.05919  -0.1646   0.2111   1.0000
  13.200   1.9865   0.06727   0.06074  -0.1634   0.2095   1.0000
  13.300   1.9843   0.06860   0.06216  -0.1623   0.2073   1.0000
  13.400   1.9882   0.06953   0.06313  -0.1618   0.2051   1.0000
  13.500   2.0327   0.06883   0.06213  -0.1646   0.1999   1.0000
  13.600   2.0217   0.07052   0.06400  -0.1628   0.1991   1.0000
  13.700   2.0103   0.07235   0.06602  -0.1610   0.1982   1.0000
  13.800   2.0007   0.07419   0.06802  -0.1596   0.1972   1.0000
  13.900   1.9914   0.07609   0.07007  -0.1583   0.1962   1.0000
  14.000   1.9820   0.07803   0.07217  -0.1572   0.1951   1.0000
  14.100   1.9739   0.07996   0.07423  -0.1562   0.1940   1.0000
  14.200   1.9669   0.08187   0.07626  -0.1554   0.1928   1.0000
  14.300   1.9632   0.08348   0.07796  -0.1548   0.1912   1.0000
  14.400   1.9682   0.08442   0.07893  -0.1545   0.1892   1.0000
  14.500   2.0117   0.08297   0.07727  -0.1557   0.1848   1.0000
  14.600   1.9958   0.08538   0.07986  -0.1545   0.1844   1.0000
  14.700   1.9791   0.08803   0.08268  -0.1535   0.1839   1.0000
  14.800   1.9624   0.09083   0.08565  -0.1528   0.1835   1.0000
  14.900   1.9452   0.09383   0.08880  -0.1523   0.1832   1.0000
  15.000   1.9268   0.09710   0.09221  -0.1522   0.1829   1.0000
  15.100   1.9068   0.10072   0.09599  -0.1524   0.1828   1.0000
  15.200   1.8834   0.10497   0.10040  -0.1530   0.1827   1.0000
  15.300   1.8583   0.10965   0.10523  -0.1541   0.1828   1.0000
  15.400   1.8283   0.11542   0.11114  -0.1560   0.1831   1.0000
  15.500   1.7917   0.12275   0.11862  -0.1592   0.1838   1.0000
  15.600   1.7401   0.13353   0.12951  -0.1647   0.1847   1.0000
